Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status,Repay_Status_sum,Previous_Payment_Prior_sum,Statement_sum
2100,2,2,2,45,0,93,1939,0,77,1936,0,501,1559,0,40,1903,0,41,1122,0,48,1143,0,0,800,9602
8100,1,2,1,40,0,180,3748,0,80,3840,0,40,602,0,40,563,0,40,590,0,0,618,0,0,380,9961
1200,1,2,2,51,5,0,1062,4,0,1034,3,85,1006,2,0,1062,3,0,1034,2,88,1011,1,19,173,6209
2100,2,2,1,32,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1,-9,0,0
1200,2,2,2,22,-2,94,0,-1,0,94,2,178,5,-1,0,178,-1,6,0,-1,34,6,0,-4,312,283
900,1,2,1,34,0,48,286,0,40,329,0,0,332,0,16,0,-1,31,16,-1,0,31,0,-2,135,994
2100,2,2,1,35,0,0,931,0,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0,-8,0,931
10000,2,2,1,41,-2,52,0,-2,33,52,-2,82,33,-2,0,82,-2,0,-1,-2,0,-1,0,-12,167,165
5900,2,3,1,54,-2,84,48,-2,86,84,-2,122,86,-2,101,116,-2,145,100,-2,0,141,0,-12,538,575
9600,1,1,1,39,-1,0,253,3,0,134,2,110,52,-1,90,110,-1,0,90,0,109,42,0,2,309,681
12800,2,3,1,32,0,113,1996,0,118,2046,0,64,1938,0,63,1958,0,68,1999,0,43,1468,0,0,469,11405
1300,2,2,1,38,0,0,146,0,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0,-8,0,146
9200,1,2,1,39,0,400,9059,0,420,9247,0,400,9251,0,360,9146,0,328,9019,0,360,8994,0,0,2268,54716
10500,2,1,2,26,0,400,953,0,120,955,0,160,594,0,200,681,0,120,801,0,240,446,0,0,1240,4430
1300,2,2,2,23,0,120,1086,0,200,1005,0,40,1113,0,800,990,0,120,1121,0,320,1024,0,0,1600,6339
700,2,1,2,24,0,53,717,0,66,734,0,60,787,0,29,659,0,40,668,0,40,693,0,0,288,4258
16700,2,2,1,30,0,742,21859,0,357,9123,0,198,7392,0,72,5252,0,124,4437,0,5325,3368,0,0,6818,51431
11300,1,2,2,32,0,80,9191,0,84,1251,0,100,1315,0,7438,1372,-1,260,6939,0,244,7088,0,-1,8206,27156
12800,1,3,1,49,0,172,1198,0,0,1310,2,40,730,0,80,726,0,0,762,2,40,710,0,4,332,5436
4300,2,1,2,31,2,173,4253,0,170,4305,0,118,4254,0,100,3166,0,98,2800,0,101,2761,1,2,760,21539
9100,1,1,2,27,-2,732,954,-1,70,732,-1,1328,70,-1,800,664,-1,760,730,-1,773,733,0,-7,4463,3883
6800,1,1,2,32,-1,44,31,-1,20,44,-1,100,20,-1,60,100,-1,24,60,-1,84,24,0,-6,332,279
1300,2,2,1,25,0,70,891,0,52,947,0,20,969,0,3,916,0,3,133,0,0,136,0,0,148,3992
3900,2,2,1,34,0,72,1137,0,76,1190,0,0,1236,0,0,0,-2,0,0,-2,0,0,0,-4,148,3563
10300,2,1,2,34,-2,105,76,-2,91,98,-2,30,91,-2,80,30,-1,67,80,-1,104,67,0,-10,477,442
4000,2,2,1,37,0,45,233,0,51,268,0,20,314,0,20,323,0,54,332,0,68,374,0,0,258,1844
2500,1,2,2,28,-1,68,56,-1,0,66,2,20,16,0,40,20,-1,0,38,2,817,17,0,1,945,213
20100,2,1,2,43,-1,144,94,-1,61,144,-1,15,61,-1,0,14,-1,31,0,-1,0,31,1,-6,251,344
6300,2,3,2,24,0,400,6139,0,184,6059,0,192,6135,0,200,3759,0,120,3863,0,40,3865,0,0,1136,29820
3500,2,3,1,41,0,400,3490,0,141,3541,0,201,3383,0,107,3145,0,184,2574,0,40,2537,0,0,1073,18670
3700,1,2,2,24,-1,40,19,2,1587,46,-1,48,1587,0,49,1559,0,41,1594,0,20,323,1,0,1785,5128
2400,1,2,2,22,0,130,182,0,0,309,2,0,518,2,1120,-300,-1,80,504,0,2,262,0,3,1332,1475
2500,2,3,1,37,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,6,0,-1,20,6,0,-8,26,6
700,1,3,2,60,3,0,77,2,0,70,2,78,-31,-1,0,47,0,0,31,0,53,0,0,6,131,194
500,2,2,3,99,10,10,127,6,150,350,12,250,1892,0,201,339,-1,206,270,3,262,567,0,30,1079,3545
3200,1,3,2,46,2,120,3086,0,122,3130,0,122,3177,0,67,2823,0,68,1932,0,65,1842,1,2,564,15990
15200,2,1,2,30,0,228,2679,0,100,2812,2,140,2792,0,200,2860,0,200,2963,0,136,3084,0,2,1004,17190
1300,2,2,2,21,1,0,905,2,0,121,2,59,-14,-1,14,45,2,0,59,2,493,14,1,8,566,1130
5500,2,2,1,24,0,281,1491,0,203,990,0,400,874,0,240,868,0,36,1040,-1,742,36,0,-1,1902,5299
5300,2,1,2,49,2,119,738,2,0,845,2,80,819,2,0,886,2,80,866,2,0,926,1,12,279,5080
1900,2,2,1,33,0,80,1310,0,64,1368,0,64,1410,0,52,1391,0,56,1420,0,64,1453,0,0,380,8352
3100,2,1,2,28,0,120,1173,0,120,1143,0,160,1018,0,60,1152,0,40,1197,0,80,952,1,0,580,6635
2500,1,2,2,40,0,81,1687,0,65,1684,0,63,1652,0,68,1634,0,64,1615,0,56,1589,0,0,397,9861
7900,2,1,2,32,-2,41,41,-2,65,41,-2,89,65,-2,108,88,-2,153,108,-2,89,152,0,-12,545,495
14300,2,1,2,27,0,160,3166,0,160,3250,0,160,3322,0,160,3426,0,132,3498,0,208,3456,0,0,980,20118
14400,1,1,2,29,-1,228,30,-1,56,228,-1,341,56,-1,0,341,0,0,341,0,0,-1,0,-4,625,995
3100,2,3,2,63,2,156,3435,0,160,3399,0,82,3370,0,52,3265,0,68,1204,0,16,826,0,2,534,15499
1200,1,3,1,43,1,44,190,2,0,224,2,22,215,2,0,233,2,23,224,2,0,243,1,11,89,1329
500,2,3,1,45,5,0,347,4,0,336,3,0,325,2,40,314,2,0,343,2,40,333,1,18,80,1998
1900,1,2,2,38,0,52,208,0,44,241,0,40,265,0,20,285,0,20,279,0,40,279,0,0,216,1557
3900,2,3,2,64,0,121,3303,0,124,3336,0,124,3404,0,140,3472,0,140,3556,0,284,3616,1,0,933,20687
1900,2,3,1,50,2,120,1932,0,96,2019,0,0,2056,0,0,0,-2,0,0,-2,0,0,1,-2,216,6007
8400,1,1,2,39,1,57,0,-1,0,57,-1,0,0,-2,0,0,-2,19,0,-1,0,19,0,-6,76,76
18800,2,2,2,32,0,200,1734,0,104,1907,0,60,1857,0,60,1736,0,80,1712,0,60,1767,0,0,564,10713
1300,2,2,1,36,0,80,1047,0,140,1098,0,0,1207,2,160,1175,2,46,1310,2,40,1326,0,6,466,7163
8300,2,1,2,39,-1,785,405,-1,956,785,-1,0,956,0,123,15,-1,297,123,-1,476,297,0,-5,2637,2581
17700,1,1,1,61,0,196,589,0,20,202,0,38,26,-1,0,44,2,37,6,0,56,43,0,1,347,910
7900,2,2,2,38,-2,0,115,-2,0,0,-2,0,0,-2,116,0,-2,8,116,-2,104,8,0,-12,228,239
800,2,2,1,47,0,81,555,0,16,534,-1,760,32,-1,27,756,0,32,772,0,24,792,0,-2,940,3441
16100,2,2,2,28,0,144,2979,0,88,2742,0,68,2431,0,60,2127,0,53,1831,0,32,1537,0,0,445,13647
2800,2,2,1,43,0,140,2652,0,120,2724,0,60,2731,0,40,1127,0,80,1089,0,80,1125,0,0,520,11448
6100,2,2,1,32,1,0,1459,2,201,1358,0,200,1421,0,36,1223,0,400,874,0,280,1007,1,3,1117,7342
2000,2,2,1,35,0,52,182,0,60,231,0,0,279,2,40,213,0,40,186,0,60,158,0,2,252,1249
13500,2,1,1,28,-1,400,472,0,240,541,0,920,751,0,16,1043,0,234,800,0,260,634,0,-1,2070,4241
2000,1,2,2,24,1,0,231,2,40,136,0,0,87,0,84,0,-1,0,84,-1,0,-91,0,1,124,447
2100,1,2,1,42,0,72,1976,0,80,2003,0,61,2019,0,42,1976,0,42,1188,0,43,1172,1,0,340,10334
8400,2,1,1,36,0,260,5697,0,0,5746,0,0,0,-2,0,0,-2,0,0,-2,0,0,0,-6,260,11443
1900,1,2,2,28,2,64,874,2,64,911,2,40,948,2,0,961,2,76,933,2,0,994,1,12,244,5621
7300,2,2,1,29,0,128,3422,0,100,2925,0,120,2746,0,100,2716,0,120,2738,0,200,2805,0,0,768,17352
4800,2,1,2,36,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0,-9,0,0
900,1,2,1,41,2,55,830,0,55,857,0,48,790,0,23,798,0,24,769,0,24,770,1,2,229,4814
18000,2,1,1,70,-1,0,80,-1,47,0,-1,0,47,-1,251,0,-1,95,251,-1,28,95,1,-6,421,473
5300,1,2,2,24,0,170,5058,0,120,5127,0,61,3021,0,400,3074,-1,852,245,0,26,1085,0,-1,1629,17610
9500,1,2,2,29,0,356,9751,0,494,9701,0,639,9683,0,319,9725,0,348,8557,0,700,8760,0,0,2856,56177
3200,2,3,1,54,-1,43,56,0,40,98,0,0,135,0,88,0,-2,233,88,-2,0,232,0,-5,404,609
1500,2,2,1,46,-1,190,471,-1,37,189,-1,187,37,-1,162,187,-1,224,162,-1,280,224,0,-6,1080,1270
5500,1,2,2,34,0,200,5333,0,200,5379,0,160,5272,0,140,4318,0,140,3545,0,120,3407,0,0,960,27254
2700,2,2,2,21,0,74,2136,0,90,1964,0,59,1987,0,43,1783,0,44,1246,0,60,1238,0,0,370,10354
3100,2,2,1,39,1,0,1559,2,40,1397,0,83,1356,-1,209,83,-1,150,209,-1,56,150,1,0,538,4754
800,2,2,1,26,0,109,2980,0,48,3010,0,43,1997,0,120,1732,0,25,1117,0,320,621,0,0,665,11457
8800,2,2,2,32,0,160,3018,0,160,3124,0,120,3227,0,120,3278,0,120,3359,0,120,3437,0,0,800,19443
7100,2,2,2,35,0,284,6153,0,200,6146,0,179,5818,0,185,5602,0,174,5290,0,152,4417,0,0,1174,33426
4100,2,1,3,46,0,67,1727,0,69,1707,0,64,1690,0,56,1666,0,64,1639,0,60,1620,0,0,380,10049
1100,1,1,2,31,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1,-9,0,0
1900,2,2,1,39,0,80,1850,0,180,1899,0,0,2046,2,46,1825,0,40,1167,0,43,1092,1,2,389,9879
9300,2,2,1,42,0,52,312,0,52,336,0,19,359,0,113,349,0,236,433,0,239,636,0,0,711,2425
8000,2,3,1,45,-1,209,6195,0,320,5615,0,800,5198,0,626,4971,0,152,4758,0,400,4858,0,-1,2507,31595
2000,1,2,2,23,-1,600,87,-1,812,592,0,380,833,0,57,472,-1,0,57,-1,0,0,1,-4,1849,2041
500,1,2,2,31,0,129,59,-1,80,129,0,16,192,-1,0,16,-1,31,0,-1,0,31,1,-4,256,427
900,1,2,2,27,0,48,489,0,73,470,0,60,520,0,19,544,0,70,539,0,40,600,0,0,310,3162
1900,1,2,2,40,0,120,1063,0,40,594,0,2,161,0,1221,81,-1,19,604,0,28,563,0,-1,1430,3066
17900,1,1,1,51,-1,155,701,-1,125,155,-1,360,125,-1,53,359,-1,480,53,-1,9,480,0,-6,1182,1873
14500,1,1,2,34,-1,7,1,-1,0,7,-1,25,0,-1,0,25,0,0,25,0,0,0,0,-4,32,58
2800,2,3,1,45,0,42,368,0,43,92,0,42,134,0,40,172,0,80,170,0,80,210,0,0,327,1146
8800,2,2,2,67,1,1520,1965,7,7314,8620,-1,98,426,12,5623,5988,12,5407,7855,11,1450,4278,0,42,21412,29132
4100,1,1,3,49,-1,44,21,-1,40,41,-1,0,36,0,0,36,0,112,13,-1,216,110,1,-4,412,257
6800,2,2,2,45,0,64,1392,0,80,1421,0,80,1478,0,64,1521,0,64,1548,0,68,1581,0,0,420,8941
10800,2,2,1,30,0,249,7080,0,1203,7026,0,336,7959,0,225,7603,0,227,7084,0,248,7041,0,0,2488,43793
2900,1,2,2,27,0,100,2796,0,77,2704,0,40,2734,0,40,1077,0,41,1099,0,44,1122,0,0,342,11532
6400,2,2,2,44,0,400,4752,0,2000,5013,0,800,6818,0,1200,3870,0,1200,5046,0,200,6195,0,0,5800,31694
1200,2,2,2,24,1,80,607,2,40,664,2,40,681,0,60,698,0,40,740,0,40,762,1,5,300,4152
11600,1,1,1,40,0,240,3888,0,160,3938,0,170,3807,0,200,3749,0,130,3588,0,140,3312,0,0,1040,22282
5900,2,2,1,35,0,120,599,0,80,708,0,80,776,0,80,758,0,80,827,0,40,889,0,0,480,4557
12900,2,1,1,39,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1,-9,0,0
4800,2,1,2,29,0,48,455,0,60,382,0,0,434,2,44,402,0,22,442,0,24,419,1,2,198,2534
1300,2,3,2,47,0,60,1194,0,68,1218,0,80,1125,0,80,924,0,80,993,0,0,416,0,0,368,5870
8100,1,3,2,39,-1,13,13,-1,13,13,-1,13,13,-1,13,13,-1,13,13,-1,13,13,1,-6,78,78
18500,1,2,1,60,1,344,0,-1,0,344,-1,35,0,-1,41,35,-1,4,41,-1,77,4,0,-4,501,424
7300,2,1,2,31,4,140,3321,4,0,3386,4,0,3314,3,0,3246,2,4000,3198,2,0,7126,1,19,4140,23591
2800,2,1,1,34,1,80,741,2,0,797,2,54,772,0,100,801,0,0,887,2,32,867,1,7,266,4865
5200,2,1,2,28,-1,0,3,3,0,3,2,0,3,2,0,3,2,0,3,2,0,-5,0,10,0,10
400,1,2,2,29,1,6,149,2,88,146,2,0,226,2,60,216,2,0,272,2,240,263,1,11,394,1272
6100,1,1,2,35,2,64,1446,2,0,1474,2,132,1439,2,0,1547,2,128,1511,2,68,1614,1,12,392,9031
1300,1,1,2,36,0,80,1079,0,54,1126,0,34,1131,0,45,1040,0,42,1040,0,0,1057,1,0,255,6473
4300,1,1,2,32,-1,24,292,-1,472,24,-1,452,472,-1,0,452,0,0,452,0,0,452,0,-4,948,2144
2100,1,2,2,23,0,291,1696,0,1887,530,0,483,1954,0,487,1725,0,31,1135,0,248,955,0,0,3427,7995
20100,1,1,1,33,1,8,0,-1,0,8,-1,0,8,2,4616,8,-1,248,4616,-1,82,4810,1,-1,4954,9450
1200,2,2,1,47,1,0,1074,2,72,1012,0,48,1036,0,20,1020,0,29,999,0,0,997,0,3,169,6138
5600,1,2,2,56,0,200,6498,0,5600,6562,0,160,5652,0,160,3965,0,160,4064,0,160,4052,0,0,6440,30793
8100,2,3,1,36,-1,170,428,-1,206,170,-1,80,206,0,1776,272,0,2189,2041,-1,120,2177,0,-4,4541,5294
800,1,2,1,48,1,40,728,2,120,729,2,0,797,2,0,31,0,0,31,0,0,0,0,7,160,2316
13700,1,1,1,45,-2,177,7,-2,0,177,-2,157,0,-2,92,157,-2,0,92,-2,90,0,0,-12,516,433
6100,2,3,2,32,-2,387,18,-2,137,387,-2,104,137,-2,0,101,-2,0,0,-2,0,0,1,-12,628,643
11500,2,2,2,34,0,80,2339,0,80,1671,0,80,1624,0,80,1538,0,80,1498,0,80,1419,0,0,480,10089
2100,2,1,2,23,0,301,512,0,0,540,0,0,0,-2,0,0,-2,0,0,-2,0,0,1,-6,301,1052
5300,1,2,2,27,0,159,3264,0,140,3370,0,118,3417,0,129,3305,0,124,3381,0,134,3442,1,0,804,20179
800,2,2,2,22,-1,0,721,3,24,698,2,40,699,2,40,714,0,40,732,0,28,757,1,6,172,4321
2300,2,1,2,25,2,140,1064,2,0,1173,2,108,1143,2,64,1232,2,56,1264,2,52,1294,1,12,420,7170
700,1,2,2,23,3,0,96,2,0,96,2,0,96,7,0,96,7,0,96,7,0,96,1,28,0,576
5700,1,2,1,39,0,112,3607,0,115,2980,0,54,2894,0,56,1923,0,41,1822,0,48,1072,0,0,426,14298
2000,1,1,2,28,0,225,530,0,0,746,3,80,723,2,0,778,2,80,754,0,80,815,1,7,465,4346
1300,2,3,1,26,2,100,1116,0,70,1198,0,40,1202,0,41,1185,0,80,1118,0,40,1179,0,2,371,6998
6000,2,2,1,49,-1,205,161,-1,40,205,0,53,137,-1,85,53,-1,44,85,-1,30,44,0,-5,457,685
2000,2,2,1,45,0,80,1926,0,81,1963,0,80,505,0,0,369,0,40,369,0,76,320,0,0,357,5452
4900,1,2,2,30,1,0,3495,2,128,3405,0,272,3441,0,140,3655,2,140,3731,2,0,3803,1,7,680,21530
7800,1,2,3,47,1,520,1205,11,659,959,1,241,4117,2,1204,4832,3,2253,5385,-1,68,5852,1,17,4945,22350
9300,2,2,1,37,2,205,2901,2,0,2977,2,160,2848,0,104,2881,0,109,2877,0,99,2881,1,6,677,17365
11300,1,1,1,45,1,14,-5,-2,14,-20,-2,14,-34,-2,13,-49,-2,250,-63,-1,0,171,0,-8,305,0
11100,2,1,1,49,-1,610,449,-1,198,609,-1,96,198,-1,334,96,-1,248,334,-1,8,248,0,-6,1494,1934
8300,2,1,1,44,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0,-9,0,0
6000,2,1,2,27,0,280,6072,0,264,5816,0,182,5302,0,97,4840,0,74,2764,0,97,2222,0,0,994,27016
14100,2,1,1,37,-1,13,13,-1,26,13,-1,0,26,2,153,13,-1,112,153,-1,0,112,0,-3,304,330
7900,1,1,2,39,2,540,6285,2,240,6664,2,0,6735,2,300,6567,2,240,6761,2,160,6883,1,12,1480,39895
2400,1,2,2,37,0,80,2311,0,42,2051,0,0,652,0,0,-2,-2,0,-2,-2,700,-2,1,-4,822,5008
2100,1,2,2,36,0,0,167,0,167,0,-1,0,167,-1,0,0,-2,0,0,-2,0,0,0,-6,167,334
6400,1,2,1,44,0,246,6234,0,161,6347,0,60,5291,0,34,2293,0,0,1719,0,0,0,1,0,501,21884
7200,1,2,2,31,0,200,1143,0,280,1315,0,0,1565,2,200,1534,0,200,1707,0,200,1878,0,2,1080,9142
15700,1,1,1,33,0,2403,3668,0,3396,2743,0,4843,4048,-1,3200,3869,0,3400,5032,0,320,7285,0,-1,17562,26645
6800,2,2,2,29,0,300,6507,0,240,6648,0,400,6479,0,280,6688,0,640,6453,0,248,6875,0,0,2108,39650
11900,1,1,1,44,-1,16,77,-1,218,16,-1,0,201,2,40,93,0,1,133,0,97,134,0,-1,372,654
7900,2,1,2,21,-2,35,20,-2,20,35,-2,20,20,-2,0,20,-2,77,0,-2,4,77,0,-12,156,172
700,2,2,1,44,0,64,649,0,52,592,0,46,578,0,15,613,0,14,472,0,18,391,0,0,209,3295
1500,2,1,1,39,-1,31,31,-1,31,31,-1,31,31,-1,62,31,-1,0,62,0,58,31,1,-5,213,217
10100,1,1,2,28,0,120,2835,0,120,2682,0,120,2542,0,120,2388,0,120,2275,0,120,2220,0,0,720,14942
20000,1,1,1,56,-1,450,157,-1,1023,448,-1,0,1020,0,1,394,0,201,358,0,201,399,0,-3,1876,2776
500,2,2,2,26,0,45,254,0,46,295,0,12,335,0,13,342,0,13,349,0,12,356,0,0,141,1931
5300,2,1,2,26,2,0,80,2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0,-4,0,80
5700,2,1,2,52,-1,0,56,-1,39,0,-1,0,39,-1,0,0,-2,0,0,-2,0,0,0,-8,39,95
6400,2,2,2,52,-1,0,126,2,75,59,-1,0,75,0,37,16,-1,0,37,2,0,16,0,1,112,329
2000,1,2,2,39,0,88,2028,0,83,2018,0,28,2009,0,28,806,0,29,803,0,27,780,0,0,283,8444
2000,2,2,1,30,0,84,1982,0,84,1990,0,52,2011,0,28,804,0,29,799,0,40,797,0,0,317,8383
1300,2,1,2,21,0,48,347,0,74,383,0,32,450,2,0,378,3,0,361,2,20,329,1,7,174,2248
6400,1,1,2,28,-1,605,217,-1,608,605,-1,434,608,-1,1856,434,-1,51,1856,0,600,1293,0,-5,4154,5013
6700,1,1,3,89,8,34,56,10,94,1976,10,1081,2169,5,2036,6633,11,1254,1928,0,2115,4280,0,44,6614,17042
12000,2,1,1,45,-1,401,264,-1,898,400,-1,0,898,0,0,882,0,49,561,-1,0,49,1,-4,1348,3054
1900,1,2,2,26,0,40,1055,0,0,1058,0,0,-8,-2,0,-8,-2,0,-8,-2,0,-8,0,-6,40,2081
8500,2,2,1,40,-1,1680,534,0,384,1714,-1,319,383,-1,269,319,-1,269,269,-1,269,269,0,-5,3190,3488
16000,1,2,2,43,0,49,276,0,49,316,0,15,303,0,9,309,0,9,309,0,6,316,0,0,137,1829
9500,2,2,1,44,-1,0,2,-1,0,0,-2,7,0,-1,8,7,-1,22,8,-1,0,22,0,-7,37,39
6100,2,1,2,33,0,48,76,0,47,123,0,40,162,0,0,77,0,0,77,0,0,0,1,0,135,515
4300,2,2,2,36,-2,23,0,-2,0,23,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0,-12,23,23
17900,2,1,1,36,0,172,4336,0,123,3868,0,120,3361,0,80,2891,0,60,2230,0,80,1486,0,0,635,18172
8700,1,2,1,27,0,240,1523,0,200,1723,0,800,1882,0,924,2613,0,401,3355,0,1201,2912,0,0,3766,14008
7900,2,1,1,33,-2,692,262,-2,120,692,-2,1050,120,-2,626,812,-2,228,626,-2,486,228,0,-12,3202,2740
23100,2,1,1,37,0,257,6390,0,263,6488,0,238,6645,0,240,6775,0,236,6750,0,238,6719,0,0,1472,39767
8100,2,2,2,29,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0,-12,0,0
6300,2,1,1,34,-1,132,43,-1,238,132,-1,6,237,-1,441,6,-1,6,441,-1,6,6,0,-6,829,865
3900,1,3,2,36,2,132,2706,2,124,2769,2,112,2826,2,112,2867,2,112,2908,2,112,2968,1,12,704,17044
800,1,3,2,24,1,0,-56,-2,0,-56,-2,40,-56,-2,0,-40,-2,40,-40,-2,0,0,0,-9,80,-248
18000,1,1,2,30,1,160,6130,2,80,6066,2,0,408,2,0,0,-2,0,0,-2,0,0,1,3,240,12604
8300,2,2,2,27,-1,18,111,-1,559,18,-1,3200,259,0,93,3344,0,91,2948,0,146,2594,0,-3,4107,9274
300,1,2,1,36,0,60,272,0,0,322,2,44,312,0,40,345,0,20,381,2,0,391,1,4,164,2023
8000,2,1,2,46,-1,82,1207,-1,7000,82,-1,5324,6976,-1,1840,5323,-1,40,1815,-1,0,39,0,-6,14286,15442
11200,2,2,2,42,0,61,1250,0,62,1283,0,48,1316,0,49,1334,0,50,1362,0,51,1381,0,0,321,7926
5200,1,2,1,44,-2,0,0,-2,0,0,-2,3879,0,-1,142,3879,0,177,3960,0,132,4073,0,-7,4330,11912
700,2,2,1,35,2,12,686,2,40,675,2,40,692,0,40,721,0,40,734,0,40,747,0,6,212,4255
700,2,2,1,29,-1,0,85,2,0,70,2,0,0,-2,0,0,-2,0,0,-2,0,0,0,-3,0,155
6100,2,1,1,37,-1,0,406,-1,54,0,-1,118,54,-1,15,118,-1,20,15,-1,11,20,0,-6,218,613
9300,2,1,2,22,0,99,599,-1,57,99,-1,57,57,-1,369,57,-1,400,369,0,600,761,0,-4,1582,1942
900,2,2,2,40,0,80,125,0,92,106,0,92,98,-1,94,90,-1,173,92,-1,112,173,0,-3,643,684
13700,2,1,2,33,-1,284,24,-1,312,284,-1,66,312,-1,247,66,-1,17,247,-1,90,17,0,-6,1016,950
3100,2,3,2,33,0,200,4282,0,200,4123,0,200,3933,0,80,3735,0,340,3500,0,120,3206,0,0,1140,22779
11300,2,1,2,35,0,480,10641,0,480,10567,0,480,10707,0,380,10516,0,400,10412,0,400,10161,0,0,2620,63004
1200,1,2,2,25,0,148,915,0,0,1035,2,100,1007,0,84,1090,0,120,2281,0,68,1152,1,2,520,7480
2100,1,1,2,27,0,59,1115,0,60,1156,0,44,1197,0,46,1221,0,82,1247,0,72,1307,0,0,363,7243
1900,1,3,2,39,2,40,1840,2,161,1839,2,40,1958,3,56,1954,2,112,1973,2,0,2046,1,13,409,11610
8900,2,3,2,27,0,104,570,0,86,624,0,85,686,0,137,565,0,94,617,0,135,694,0,0,641,3756
10900,2,1,1,35,-2,9,11,-2,12,9,-2,8,10,-2,0,8,-2,24,-3,-2,8,21,0,-12,61,56
2700,2,2,1,28,1,72,1193,3,24,1234,2,80,1226,2,0,1274,2,60,1248,0,60,1281,1,10,296,7456
1300,2,2,2,24,1,40,285,2,72,315,2,20,381,2,0,389,2,40,377,2,0,405,0,11,172,2152
8100,1,1,2,42,0,256,7722,0,254,7757,0,160,7929,0,160,8014,0,798,8016,-1,40,798,0,-1,1668,40236
3500,1,1,1,41,0,140,3552,0,160,3478,0,120,3454,0,100,2686,0,1688,1233,0,76,2023,0,0,2284,16426
16100,1,2,1,42,-1,2383,256,-1,44,2376,0,401,1065,0,2,613,0,189,400,-1,69,167,0,-3,3088,4877
9400,2,2,2,25,10,3817,6166,11,5229,9097,12,3606,7776,9,400,1447,5,4482,4599,5,859,1346,0,52,18393,30431
5200,2,2,1,52,1,0,4497,2,508,3938,2,0,4134,2,160,4029,0,458,3907,0,0,4083,0,7,1126,24588
12700,1,1,1,51,0,414,10131,0,400,9861,0,3038,7787,-1,800,2803,-1,7824,234,-1,2000,7824,0,-3,14476,38640
14100,2,1,1,36,-2,0,45,-2,54,0,-2,88,54,-2,0,88,-2,1512,0,-2,40,1512,0,-12,1694,1699
9700,2,1,2,28,1,70,0,-1,0,70,-1,598,0,-1,39,598,-1,416,39,-1,0,416,1,-4,1123,1123
12400,2,1,1,38,-2,5,5,-2,0,5,-2,5,0,-2,0,5,-2,0,0,-2,0,0,0,-12,10,15
11300,1,2,2,33,0,41,193,0,0,139,0,0,0,-2,0,0,-2,42,0,-2,2279,42,0,-6,2362,374
1900,2,2,2,21,1,0,287,3,0,276,2,41,207,0,9,186,0,4,135,0,2,74,0,6,56,1165
14400,2,1,1,50,1,148,20,-1,0,147,-1,0,-5,-2,0,-8,-2,0,-8,-2,0,-8,1,-7,148,138
8400,2,2,1,34,-1,373,6561,0,196,6209,0,132,6051,0,0,5979,2,200,5802,0,4675,4300,0,1,5576,34902
2800,2,2,1,23,0,404,1344,0,120,1663,0,40,1231,0,80,1206,0,63,572,-1,115,63,0,-1,822,6079
3100,1,1,2,28,0,120,3122,0,140,3167,0,140,3254,0,100,2522,0,94,2575,0,98,2626,0,0,692,17266
4000,1,3,2,31,0,167,3503,0,84,2892,0,120,2140,0,401,1735,0,120,1925,0,61,1616,0,0,953,13811
10700,1,3,2,40,0,441,10554,0,482,7188,0,321,7438,0,280,7370,0,218,7344,0,240,7480,0,0,1982,47374
1900,2,3,1,24,0,56,749,0,48,726,0,15,680,0,11,526,0,13,355,0,8,316,0,0,151,3352
5200,1,2,2,31,0,105,2332,0,343,2374,0,65,2057,0,28,1926,0,29,1396,0,34,1359,0,0,604,11444
15700,2,2,1,35,0,714,8037,0,333,8024,0,274,8112,0,120,7657,0,94,3254,0,96,2675,0,0,1631,37759
11900,2,2,2,44,-1,60,1123,-1,461,43,-1,0,460,0,0,412,0,0,0,-2,280,0,0,-5,801,2038
2000,2,1,2,24,0,68,1526,0,80,1379,0,60,1034,0,40,1065,0,52,1087,0,52,1122,0,0,352,7213
9200,2,2,2,26,-1,0,94,-1,0,0,-2,165,0,-1,0,165,0,92,33,-1,295,92,0,-6,552,384
1200,2,2,1,40,2,47,399,0,48,428,0,61,468,0,51,521,0,0,551,2,52,537,1,4,259,2904
