Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Previous_Payment_Prior_Jan,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,July_Payment_Status
1900,1,2,2,26,2,152,791,2,0,867,2,80,743,0,60,797,0,40,783,0,80,740,1
4800,2,2,1,35,1,0,0,-2,44,0,-1,0,44,-1,0,0,-2,0,0,-2,0,0,1
4300,2,1,2,22,1,0,4621,2,160,4395,0,280,4423,0,311,8674,0,159,4438,0,200,4367,1
1900,2,3,1,60,0,0,1688,0,0,0,-2,0,0,-2,635,0,-1,40,635,0,32,665,0
21200,1,2,1,56,-2,0,-1,-2,48,-17,-2,16,16,-2,6648,16,-1,240,6648,0,120,5189,0
2500,2,1,2,27,0,84,2245,0,84,2291,0,107,2279,0,92,2348,0,192,2298,0,136,2446,0
900,2,2,1,44,3,0,406,3,40,393,2,360,421,0,40,757,0,40,773,0,16,794,1
2000,2,1,2,23,0,200,1886,0,160,2041,0,40,2008,0,220,1783,-1,220,188,-1,200,157,0
8100,1,1,1,33,2,320,6819,2,240,6970,2,280,7036,2,0,7141,2,300,7023,2,240,7206,1
1900,2,3,2,26,0,76,1946,0,65,1870,0,60,1688,0,48,1227,0,44,1166,0,44,1159,0
2700,1,3,1,45,2,94,1170,2,101,1245,2,52,1314,2,60,1333,2,0,1365,2,56,1338,1
7500,2,2,1,38,0,280,7208,0,280,7258,0,124,6202,0,3684,3806,-1,128,3441,0,172,3513,1
8700,2,2,1,40,2,296,6661,0,304,6549,0,244,6688,0,248,6760,0,480,6782,0,300,7147,0
3200,2,2,1,52,2,88,1932,2,84,1976,2,80,2017,2,0,2052,2,168,2007,2,84,2136,1
9200,2,1,2,42,0,405,9204,0,519,8981,0,220,8942,0,65,5919,0,3200,2463,0,4218,3211,0
2300,2,3,2,28,-1,0,193,2,259,146,-1,258,249,-1,129,258,0,0,151,0,0,129,0
7100,1,2,2,32,0,200,1819,0,80,1575,0,120,386,0,78,431,-1,520,78,0,6800,530,0
4500,2,2,2,24,2,40,63,0,0,96,0,39,0,-1,1400,39,0,53,1412,0,60,1443,1
5900,1,2,2,25,0,160,5650,0,3080,2870,0,240,5864,0,200,5946,0,204,5431,0,204,5547,0
2700,1,2,2,44,2,81,1733,2,82,1773,2,0,1815,2,148,1774,2,74,1880,2,76,1918,1
6000,2,1,2,32,0,400,1792,0,1,1748,2,1200,782,0,792,1386,0,0,970,2,200,774,1
12100,1,1,1,47,-1,118,44,-1,89,117,-1,18,89,-1,0,18,-1,0,0,-2,0,0,0
4400,2,2,2,35,0,152,4166,0,175,4249,0,220,4355,0,159,4486,0,251,4500,0,412,4568,1
8800,2,2,1,35,0,425,9150,0,144,9116,0,124,3732,0,160,2716,0,240,2566,-1,0,240,0
4500,1,1,2,28,0,160,4312,0,160,4233,0,164,4191,0,120,3926,0,120,2887,0,120,2960,0
1200,1,2,2,31,1,60,437,2,0,478,2,92,458,2,0,531,2,52,510,2,32,542,1
800,1,3,2,41,0,124,506,0,56,621,2,0,655,3,0,633,2,94,618,2,0,695,0
12700,1,1,1,43,-2,273,563,-2,539,273,-2,119,539,-2,81,119,-2,36,81,-2,53,36,0
6700,2,2,2,23,-1,120,47,-1,0,166,2,40,156,0,0,196,0,40,166,-1,694,17,1
1900,1,2,1,49,0,67,1537,0,63,1580,0,54,1576,0,47,1340,0,0,1093,0,0,0,0
500,1,1,2,26,0,52,380,0,80,232,0,120,284,0,9,363,0,11,287,0,46,278,0
6100,2,3,1,29,0,159,5971,0,153,5685,0,134,5798,0,139,5628,0,152,5744,0,121,5463,0
2100,2,1,2,24,2,0,2027,2,85,1863,0,112,1849,0,40,1859,2,83,1804,2,60,1805,1
4500,2,2,1,41,0,160,4357,0,95,4447,0,0,4350,0,0,0,-2,0,0,-2,0,0,1
500,1,3,2,42,0,80,181,0,198,139,0,80,274,0,40,349,0,40,326,0,40,346,0
3300,2,3,1,27,0,121,960,0,50,875,0,120,592,0,81,256,0,140,198,0,1041,186,1
6100,2,2,2,45,0,41,179,0,47,121,-1,0,47,0,0,47,0,0,0,-2,0,0,1
11300,1,1,1,49,-1,18,53,-1,16,18,-1,12,16,-1,9,12,-1,545,9,-1,648,545,0
3500,2,2,2,26,2,283,3504,2,0,3657,2,82,3548,0,72,2625,0,115,1977,0,128,2035,1
24100,2,3,2,44,0,200,5607,0,334,4500,0,15219,3312,-1,505,15213,0,2400,14741,0,280,15608,0
8100,2,2,1,29,-1,9,65,2,122,29,-1,28,122,-1,97,28,-1,88,97,-1,49,88,0
7700,1,1,2,31,-1,68,1038,-1,19,64,-1,401,19,-1,974,401,-1,48,974,-1,580,46,0
1200,2,2,2,23,0,66,802,0,67,842,0,67,884,0,40,924,0,40,937,0,40,962,1
12800,1,2,1,31,0,244,1960,0,136,1327,0,84,671,0,63,382,0,41,441,0,43,478,0
2500,2,3,1,26,0,88,2414,0,104,2342,0,92,2290,0,120,2313,0,200,902,0,80,1067,1
13100,1,1,2,33,-1,0,86,2,0,25,2,160,0,-1,0,160,-1,92,0,-1,0,92,0
4700,2,1,1,34,-1,257,111,-1,43,255,-1,49,43,-1,0,49,0,112,49,-1,70,112,1
9500,2,1,1,32,0,313,8574,0,329,8745,0,333,8933,0,327,9113,0,340,9086,0,321,9277,0
1500,2,3,2,24,1,623,1373,10,59,295,6,888,1033,0,1320,1328,6,83,130,6,263,294,1
5300,1,3,1,25,-1,80,20,-1,54,80,-1,0,54,-1,0,0,-2,108,0,-1,151,108,1
14300,2,1,2,31,0,292,6674,0,245,5996,0,180,5524,0,187,5525,0,162,5613,0,139,4351,0
2000,1,2,2,24,1,96,1256,2,80,1319,2,0,1366,2,112,1332,2,0,1410,2,124,1382,1
900,1,2,1,41,-1,33,33,-1,16,33,-1,16,16,-1,16,16,-1,16,16,-1,1220,16,1
3600,2,3,2,43,0,123,487,0,0,601,2,62,580,0,24,621,0,120,623,0,80,732,1
700,1,1,2,20,-1,460,291,0,243,518,0,360,352,0,200,386,0,242,470,0,40,442,0
4900,2,2,2,25,0,120,1100,0,74,828,0,1875,-74,-2,52,1802,-2,280,1818,-2,0,1683,0
3900,2,3,1,37,0,664,4079,0,0,4613,2,169,4481,0,368,4516,0,840,4804,2,160,5553,1
19300,2,2,1,43,-1,893,49,-1,243,892,-1,237,243,-1,22,237,-1,52,22,-1,59,52,1
700,1,2,2,25,0,60,695,0,56,546,0,80,557,0,0,627,2,100,612,2,0,701,0
4700,2,2,2,39,0,30,121,-1,15,15,-1,15,15,-1,15,15,-1,15,15,-1,21,15,0
1100,1,3,2,24,0,80,1133,0,80,1088,0,64,1032,0,400,759,0,86,1122,0,0,831,0
800,2,2,2,21,0,115,607,0,0,712,2,140,688,2,36,816,2,0,834,2,14,814,0
2400,2,2,2,25,0,200,2348,0,44,2449,0,88,2187,-1,330,88,-1,0,330,-1,0,0,0
1900,1,2,1,61,2,16,16,-1,16,16,-1,16,16,-1,16,16,-1,16,16,-1,16,16,1
6400,2,2,1,34,2,252,5244,2,200,5353,2,204,5406,2,210,5461,2,200,5577,2,240,5679,1
500,1,3,2,38,0,44,198,0,45,239,0,45,279,0,12,320,0,12,326,0,40,333,1
800,2,2,2,49,1,40,373,2,46,342,0,20,383,0,17,396,0,24,401,0,0,416,0
3500,2,2,1,40,-2,38,53,-2,53,38,-2,38,53,-2,38,38,-2,471,38,-2,50,471,1
1100,1,2,2,30,2,0,1308,3,0,1276,2,92,1244,2,0,1240,2,40,1195,0,40,1175,0
400,2,2,1,44,0,42,193,0,42,72,0,43,113,0,6,153,0,7,156,0,3,161,1
6400,2,3,1,41,0,187,4094,0,42,4148,-1,42,42,-1,42,42,-1,49,42,-1,42,49,0
1900,1,3,1,31,2,100,1521,2,60,1584,3,64,1606,2,68,1632,2,60,1661,2,144,1688,1
5700,1,1,2,28,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
1900,2,2,1,47,2,200,2574,3,0,2528,3,0,2288,2,25,2175,0,23,798,0,24,696,1
14000,2,2,1,48,-2,365,647,-2,489,365,-2,794,489,-2,352,794,-2,170,352,-2,706,170,0
5900,2,2,2,38,-2,141,339,-2,189,140,-2,230,189,-2,14,230,-2,14,14,-2,961,14,0
8000,1,1,2,32,-1,785,220,-1,25,785,-1,25,25,-1,64,25,-1,0,64,2,7,27,1
11600,2,1,2,35,1,304,6817,2,0,6954,2,480,6779,2,0,7087,2,273,6442,0,207,6534,1
1200,1,2,1,37,0,80,269,0,80,201,0,80,269,0,200,349,0,0,381,0,0,132,0
6800,2,3,1,28,0,288,5466,0,296,5529,0,241,5639,0,184,5523,0,200,5274,0,192,5153,0
1300,2,2,1,35,0,80,932,0,100,984,0,60,1056,2,48,1086,0,46,1105,0,64,1129,0
2300,1,3,1,30,1,0,2772,2,92,2402,0,55,2194,0,56,1555,0,56,1565,0,56,1562,1
10700,2,1,2,33,-1,43,369,0,40,91,0,45,128,0,0,46,0,0,46,0,0,46,0
800,1,3,2,24,1,0,-56,-2,0,-56,-2,40,-56,-2,0,-40,-2,40,-40,-2,0,0,0
2000,1,3,1,46,1,0,1422,2,80,1387,0,112,1445,0,0,1525,2,60,1497,0,100,1540,0
4400,1,2,2,28,2,224,4370,2,216,4462,2,160,4547,2,0,4569,2,160,4435,0,148,4308,1
13500,1,1,2,42,0,800,3322,0,200,3425,0,80,2958,0,4480,2373,0,169,6244,0,160,4409,1
9500,1,1,2,38,0,240,5259,0,121,5078,0,42,2495,0,6000,806,0,225,6296,0,232,6360,0
2400,2,2,1,24,0,144,1389,0,0,1498,2,80,1462,0,64,1518,0,64,1551,0,54,1583,1
7900,2,2,2,32,0,219,6008,0,227,6128,0,234,6256,0,265,6386,0,272,6545,0,249,6712,0
7500,2,4,2,39,0,160,4361,0,140,3971,0,120,3137,0,120,3106,0,140,3136,0,140,2834,0
18300,2,2,1,48,0,766,23253,0,766,22086,0,806,20937,0,586,19742,0,1262,17199,0,621,17089,1
6300,2,1,1,58,-2,156,30,-2,144,155,-2,90,143,-2,16,73,-2,16,16,-2,16,16,1
15900,1,3,1,31,0,160,99,0,0,188,2,410,88,0,189,444,0,165,227,0,74,203,1
14400,2,3,1,49,-1,73,34,-1,111,73,-1,0,111,-1,1764,0,-1,0,1764,-1,84,0,1
7300,2,2,2,25,-1,600,129,-1,0,501,-1,400,-25,-1,240,198,-1,240,70,-1,63,16,0
1100,2,3,2,25,0,80,1091,0,100,1077,0,80,1067,0,80,1111,0,80,1148,0,80,1189,1
7900,2,3,1,27,2,240,5146,2,184,5242,2,0,5285,2,192,5147,0,548,5260,0,20,5721,1
8500,2,2,2,26,-1,0,8,-1,122,-12,-1,88,61,-1,0,76,-1,108,0,-1,0,108,0
3300,2,3,1,48,-1,0,300,-1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,124,0,0
15900,2,1,2,29,1,0,3119,2,128,2822,0,110,2875,0,120,2885,0,232,2918,0,112,3059,0
2000,2,1,2,26,-1,50,117,-1,17,50,-1,52,17,-1,24,52,-1,48,24,-1,43,48,0
400,2,2,2,30,-1,297,3,-1,47,297,0,48,338,0,12,380,0,40,387,0,20,385,1
3900,2,2,2,31,0,200,1705,0,200,1875,0,80,2044,0,84,2090,0,80,2139,0,200,2179,0
2000,2,2,1,24,0,80,1957,0,140,1306,0,80,1257,0,320,995,0,160,1044,0,146,1075,1
4900,2,1,2,29,1,69,0,-1,98,69,-1,0,98,0,106,88,-1,0,106,-1,0,0,1
2800,2,2,2,44,2,80,1788,2,80,1827,2,0,1865,2,160,1823,2,0,1947,2,80,1910,1
900,2,2,2,25,2,0,500,2,61,480,0,49,533,0,20,561,0,22,572,0,155,585,1
7200,1,1,1,40,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
1900,2,2,2,24,0,85,1904,0,144,1957,0,0,2057,2,14,1959,0,40,403,0,16,397,0
1900,1,1,2,25,0,43,452,0,50,266,0,154,143,-1,51,153,-1,0,51,0,0,51,1
10400,1,2,1,39,0,120,740,0,120,785,0,120,829,0,40,872,0,80,849,0,200,893,0
16900,2,2,2,38,1,1253,251,-1,46,1220,0,8,701,0,618,351,-1,892,617,0,40,1055,0
2000,1,2,2,48,0,158,3659,0,55,1884,0,34,1899,0,40,991,0,40,921,0,40,940,0
6400,2,2,1,43,-1,0,49,-1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
14000,1,1,2,35,-2,352,241,-2,28,350,-2,9530,27,-1,40,17227,0,24,6444,0,414,4774,0
2000,2,2,2,22,1,88,1703,2,0,1753,2,64,1711,0,132,1527,0,0,1627,2,64,1506,0
4500,2,4,1,62,4,258,303,11,579,918,8,475,1328,0,285,322,0,562,3387,-1,62,1574,0
7300,2,2,2,28,0,156,150,0,190,196,0,92,311,0,172,286,0,1069,278,0,159,1176,1
2500,1,2,1,35,1,120,880,2,120,974,3,80,1066,4,0,1116,4,120,1076,3,120,1166,1
1100,1,2,1,44,0,119,743,0,0,838,2,40,812,0,40,839,0,32,865,0,33,882,1
2000,2,2,2,23,0,66,1324,0,64,1314,0,25,1098,0,31,191,-1,7,31,-1,1211,-23,0
3200,2,2,1,40,1,7,0,-1,83,7,-1,6,83,2,0,81,2,37,34,2,0,43,1
700,1,1,2,25,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,51,0,-1,0,51,1
13600,2,2,2,27,0,401,13164,0,280,10384,0,315,9247,0,232,8059,0,200,7270,0,160,5604,0
1200,1,2,2,23,0,60,306,0,60,355,0,80,402,0,60,463,0,60,503,0,60,549,1
2900,1,3,1,67,1,0,463,2,48,444,0,40,484,0,80,516,0,40,587,0,60,617,1
1200,1,2,1,31,0,92,1210,0,40,1222,0,1200,1194,0,24,1214,0,60,2397,0,100,1198,0
3700,1,2,2,24,0,0,2807,0,0,-1,-2,0,-1,-2,0,-1,-2,0,-1,-2,0,-1,0
1100,1,2,1,28,0,64,1194,0,70,1214,0,73,1263,0,0,1306,0,0,0,-2,0,0,0
700,2,2,1,48,4,0,633,3,91,611,2,0,681,3,0,658,2,32,636,0,56,652,1
800,2,2,2,23,2,80,230,2,36,299,2,0,325,2,36,313,0,100,344,0,0,438,1
9600,2,1,1,33,0,59,67,-1,59,59,-1,59,59,-1,59,59,-1,50,59,-1,66,50,1
2100,1,1,2,36,-1,965,1099,-1,2400,965,-1,200,1898,0,1200,1721,0,1360,1749,0,0,0,0
10100,1,1,1,54,1,168,0,-1,1028,168,-1,0,860,-1,407,0,-1,307,407,-1,0,307,1
4300,2,2,2,38,0,130,3878,0,122,3743,0,112,3464,0,113,3243,0,160,3110,0,140,3157,0
900,2,2,2,48,1,52,705,2,0,734,2,26,710,0,27,724,0,40,739,0,23,767,0
14500,2,1,1,43,-1,47,16,-1,0,47,2,0,31,0,16,16,-1,16,16,-1,16,16,1
4000,2,2,2,30,2,64,1698,0,80,1732,0,60,1412,0,60,1335,0,52,1170,0,160,1203,1
900,1,1,2,29,0,68,913,0,80,772,0,64,807,0,40,801,0,60,799,0,40,802,0
8300,2,1,2,34,1,4,0,-1,0,4,2,0,0,2,2,0,-1,1,2,-1,0,1,1
9100,2,1,2,32,0,874,7816,0,564,8137,0,845,7231,0,101,3818,0,2038,2522,0,107,3998,0
400,2,2,2,33,0,56,406,0,0,416,0,0,0,-2,0,0,-2,0,0,-2,0,0,1
11300,1,2,2,36,-2,55,5,-2,564,55,-2,0,561,-2,19,0,-2,203,19,-2,17,202,0
2000,2,3,1,41,0,80,2022,0,80,2036,0,47,1956,0,40,1881,0,40,487,0,14,398,0
9200,2,1,2,28,-1,691,666,-1,531,691,-1,614,531,-1,572,614,-1,1492,572,-1,0,1477,0
1900,1,1,1,42,1,0,1923,2,76,1863,0,20,1545,0,20,360,0,12,355,0,40,235,1
5600,2,1,2,25,0,146,4989,0,93,3107,0,15,3115,0,40,774,0,572,359,-1,116,572,0
800,2,2,2,20,2,128,266,0,116,388,0,80,498,2,0,558,3,0,537,2,184,523,1
2000,2,2,2,44,0,80,1863,0,92,1912,0,100,1973,0,20,2025,0,24,554,0,24,569,0
1200,2,2,1,34,-1,0,21,-1,0,-5,-2,0,-5,-2,0,-5,-2,272,-5,-1,878,267,1
10000,2,2,2,34,0,152,2905,0,120,2919,0,180,1740,0,120,555,0,200,576,0,240,563,0
7900,2,3,2,36,0,305,7815,0,274,7986,0,261,7527,0,254,7662,0,258,7807,0,271,7764,0
6500,2,1,1,29,2,108,2971,0,136,3006,0,138,3094,0,252,3157,0,0,3332,2,128,3274,1
1900,1,1,2,25,2,0,76,2,0,0,-2,3,0,-1,0,3,2,152,3,2,0,155,1
11700,2,2,1,50,-1,93,211,-1,28,93,-1,86,28,-1,64,85,-1,217,64,-1,202,216,1
15600,1,1,2,30,0,71,2417,0,88,1979,0,40,1848,0,343,1551,-1,263,157,-1,457,263,0
2000,2,3,2,26,2,100,2296,0,120,2358,0,203,2425,0,40,2146,0,34,809,0,40,762,1
11100,2,1,2,34,-2,187,252,-2,0,185,-2,198,7,-2,0,103,0,306,95,-1,67,304,0
6000,2,1,2,32,2,236,4734,2,240,4832,2,120,4935,2,184,4915,0,392,4958,0,204,5262,1
12400,1,1,2,32,0,401,2396,0,241,2486,0,402,2484,0,201,2635,0,202,2415,0,169,1733,0
2100,1,2,2,25,0,85,1921,0,73,1904,0,47,1770,0,48,1173,0,56,1172,0,36,1190,0
2100,1,2,1,47,0,1876,1927,0,71,1934,0,2048,1876,-1,17,1966,0,227,268,-1,350,227,1
2100,2,2,1,35,2,80,1786,2,68,1826,2,0,1853,2,150,1812,2,68,1933,2,0,1964,0
4800,1,2,1,43,-1,0,197,2,228,99,-1,0,228,0,55,70,-1,42,55,-1,53,42,1
18400,1,2,1,53,-1,33,13,-1,12,33,-1,1782,12,-1,4,1781,0,265,1443,-1,383,264,1
13100,2,1,1,38,-2,0,29,-2,431,-1,-2,0,430,-2,18,0,-2,0,18,-2,12,0,0
1200,2,3,1,46,1,0,492,2,79,472,2,0,531,2,40,510,2,60,542,2,0,587,0
800,1,2,1,40,1,0,858,2,0,826,2,0,0,-2,0,0,-2,0,0,-2,0,0,0
1200,1,2,1,51,-1,77,16,-1,0,54,2,14,23,-1,0,14,-1,0,-2,-2,0,-18,1
10900,2,1,2,32,0,240,2744,0,81,2350,0,200,2136,0,200,2056,0,200,1447,0,120,1168,0
1200,1,2,2,28,1,0,720,2,120,697,2,40,792,2,0,807,2,120,789,2,0,889,1
900,1,2,1,31,0,120,779,0,0,834,2,34,774,0,37,776,0,30,784,0,12,793,1
7900,2,3,1,32,0,201,7939,0,188,7285,0,302,6200,0,159,6135,0,126,5763,0,278,4438,0
4000,1,2,2,32,5,0,3633,4,0,3542,3,128,3450,2,0,3486,2,272,3425,2,278,3640,1
11700,2,1,1,38,-1,589,145,-1,297,588,-1,605,288,-1,1819,596,-1,604,1819,-1,356,604,0
2700,2,2,2,47,-1,16,16,-1,31,16,-1,0,31,0,31,16,-1,0,31,0,40,16,0
3900,2,2,1,47,0,688,3504,0,10,4132,2,120,4033,0,120,3034,0,120,3106,0,120,3131,1
12100,2,1,2,26,-2,0,37,-2,30,0,-2,120,30,-2,0,113,-2,741,0,-2,123,741,0
3700,1,3,2,24,0,47,273,0,42,280,0,0,315,0,0,0,-2,0,0,-2,8,0,1
8000,1,1,2,34,2,160,3563,2,0,3642,2,120,3563,0,160,3601,0,280,3714,0,160,3947,1
9600,1,1,1,41,0,800,2894,0,89,3642,0,41,3641,0,41,2060,0,272,2045,0,436,0,0
1200,2,2,1,32,3,0,96,2,0,96,2,0,96,7,0,96,7,0,96,7,0,96,1
3700,1,2,1,32,0,101,2124,0,120,2166,0,105,2227,0,130,2272,0,271,2340,0,0,2527,0
9400,1,2,2,96,11,920,6190,7,4995,5302,1,310,694,5,4696,6268,11,4855,6308,5,6010,6276,0
6900,2,2,2,39,0,160,3456,0,163,3560,0,160,3663,0,224,3762,2,200,3919,2,160,4047,0
14100,2,1,1,36,-1,3000,1485,0,1200,4292,0,160,4332,0,160,4139,0,200,3635,0,200,3375,0
18100,2,1,2,38,0,43,57,-1,4,43,-1,70,4,-1,0,70,-1,0,0,-2,0,0,1
10500,1,2,1,63,2,0,100,2,0,100,2,0,100,2,0,100,2,0,100,2,0,100,1
1200,1,2,2,49,1,0,631,3,40,609,2,60,628,0,66,677,0,85,732,0,0,805,1
2100,2,2,2,37,2,80,2033,2,100,2021,2,0,2077,2,69,2031,0,71,1940,0,72,1980,1
2100,1,3,1,34,0,114,2999,0,107,3040,0,96,3093,0,87,2823,0,86,2550,0,82,2279,1
10100,1,1,2,28,-2,102,160,-1,69,101,-1,322,66,-2,161,309,-2,367,133,-2,121,315,0
14100,1,1,1,40,-1,1557,720,-1,988,1556,-1,896,985,-1,525,895,-1,207,525,-1,453,207,0
2000,2,1,2,24,1,312,-3,-1,0,309,2,164,123,0,10,284,0,9,289,0,11,258,1
300,1,3,1,44,0,80,352,0,0,416,0,0,0,-2,0,0,-2,0,0,-2,0,0,0
5900,2,1,2,29,-1,0,54,-1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,998,0,0
5000,2,4,2,73,11,1307,1387,-1,550,2985,10,40,4586,8,15,305,5,415,1064,2,1129,1848,1
2700,2,2,1,28,1,72,1193,3,24,1234,2,80,1226,2,0,1274,2,60,1248,0,60,1281,1
9300,2,1,2,28,0,142,5838,0,120,3792,0,51,2812,0,40,1612,0,40,1324,0,40,720,0
3900,2,3,1,50,0,69,1961,0,72,1939,0,120,1864,0,69,1952,0,78,1959,0,97,1990,0
13700,1,1,2,23,-1,419,9589,0,265,16866,0,207,8151,0,201,7260,0,216,6179,0,110,5410,1
9100,1,1,2,28,0,100,351,0,80,395,0,80,426,0,160,497,0,92,639,0,120,533,0
6800,2,1,1,30,-2,201,211,-2,40,201,-2,1420,40,-1,240,1420,-1,214,240,-1,500,214,0
2000,1,3,1,55,0,72,1610,0,373,1655,0,60,1998,0,182,2016,0,0,1239,2,44,1214,1
2300,1,3,2,21,0,80,624,0,56,666,0,40,622,0,40,621,0,40,651,0,40,680,0
12400,1,2,1,41,0,401,9559,0,369,9488,0,401,9354,0,322,8776,0,322,8662,0,402,8427,0
3100,2,1,2,27,2,0,1010,2,120,982,0,111,1073,0,0,1166,2,44,1136,0,60,1161,1
4200,2,3,1,81,8,1203,1210,4,265,2786,0,220,242,4,2328,3239,2,1392,1890,10,1324,3597,0
5100,1,2,2,27,2,0,2838,2,120,2771,0,80,2807,0,120,341,0,80,452,0,0,261,1
10100,1,1,2,40,-1,0,7,3,56,7,2,0,63,2,0,56,2,0,0,-2,0,0,1
2700,1,1,2,28,0,62,1318,0,88,1345,0,64,1411,2,80,1440,0,60,1484,0,120,1520,0
8800,2,2,1,32,11,7073,8519,0,1102,3733,6,5860,8777,3,452,4237,11,264,7250,11,2555,7728,1
6400,2,1,1,34,1,0,-2,-2,0,-15,-2,65,-41,-1,0,24,0,60,11,-1,0,58,1
7100,2,1,2,30,-1,113,126,-1,0,234,2,0,113,2,113,0,-1,0,113,-1,7,0,0
800,2,1,2,35,0,40,336,0,0,80,0,80,0,-1,0,80,-1,0,0,-2,0,0,1
8100,1,1,1,39,-1,23,23,-1,23,23,-1,23,23,-1,23,23,-1,23,23,-1,28,23,1
3100,1,3,1,48,0,135,3137,0,68,3204,0,28,2984,0,1780,1388,-1,58,1618,0,55,1590,1
1900,1,3,1,51,0,71,1766,0,79,1803,0,52,1457,0,27,750,0,28,765,0,29,781,1
1200,2,2,2,25,0,62,562,0,52,615,0,196,644,0,40,716,0,32,660,0,88,660,0
17900,2,1,1,37,-1,275,245,-1,677,275,-1,293,676,-1,249,292,-1,203,249,-1,621,203,0
9200,2,2,2,24,1,248,-1,-1,60,247,-1,28,60,-1,116,28,-1,78,115,-1,15,78,0
9100,2,2,1,26,0,354,9155,0,357,9113,0,278,8748,0,314,7678,0,271,7670,0,299,7071,0
900,2,2,1,33,0,48,273,0,80,310,0,40,385,2,0,413,3,0,395,2,20,382,1
1900,2,1,1,29,0,73,1189,0,80,1230,0,80,1278,0,60,1324,0,80,1357,0,60,1408,0
900,1,2,2,32,0,49,528,0,51,568,0,88,609,0,28,687,2,0,692,2,125,644,1
2500,2,2,2,23,0,120,2444,0,120,2450,0,80,2229,0,60,1194,0,60,1144,0,80,1159,0
14500,1,1,2,29,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,0
8000,2,1,2,27,1,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
900,2,2,1,20,8,152,204,7,344,749,1,182,290,5,75,275,9,88,110,5,353,433,1
11500,1,1,1,52,2,520,11184,0,408,11281,0,411,11300,0,352,11386,0,332,10236,0,342,9531,1
3300,2,2,2,24,0,329,3240,0,140,3436,0,140,3482,0,781,3560,0,132,3741,0,63,3212,1
5200,2,1,2,25,-1,176,144,-1,150,176,-1,56,150,-1,523,56,-1,51,523,-1,41,51,1
9500,2,1,2,28,-2,0,0,-2,14,0,-2,13,14,-2,240,13,-2,0,240,-2,8,0,0
7600,1,1,1,51,2,140,2781,2,104,2858,2,104,2897,2,106,2935,2,106,2993,2,120,3049,1
3100,1,1,1,44,0,97,3154,0,59,3109,0,42,1838,0,43,1181,0,51,1190,0,40,1206,0
14300,2,1,1,52,-2,0,0,-2,0,0,-2,40,0,-1,0,40,-1,0,0,-2,0,0,1
6900,2,2,1,38,0,42,382,0,0,222,0,0,0,-2,0,0,-2,0,0,-2,0,0,0
3100,2,2,1,27,0,160,3110,0,160,3219,0,0,3286,0,0,0,-2,0,0,-2,0,0,1
900,2,2,2,20,1,80,154,-1,0,16,-1,0,0,-2,0,0,-2,0,0,-2,0,0,1
11200,1,1,2,31,0,400,6735,0,320,7026,0,255,7226,0,249,7307,0,238,6736,0,252,6719,0
8000,2,2,2,26,0,0,6156,0,0,0,-2,0,0,-2,141,0,-1,40,141,0,60,162,0
6500,2,4,2,88,8,4416,5755,7,157,366,9,449,595,2,2233,3534,10,333,1210,4,1554,3221,1
5500,2,3,1,31,1,563,972,1,746,1888,7,603,1134,2,3,6,7,563,966,-1,3774,4386,1
7300,2,2,2,18,3,1164,2590,2,2606,5759,1,1282,2154,8,346,1459,7,23,118,-1,744,2618,1
6000,2,2,2,38,0,134,3219,0,140,3301,0,56,3371,0,49,1753,0,50,1359,0,51,1386,1
11900,1,1,1,40,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
900,1,2,2,20,0,465,785,0,55,794,0,46,797,0,21,751,0,24,554,0,0,429,0
20100,2,1,2,36,0,160,2985,0,269,2976,0,200,2750,0,200,2810,0,160,2806,0,200,2740,0
8900,1,2,2,32,0,240,6696,0,200,4959,0,260,10039,0,200,5196,0,420,5250,0,208,5577,1
8400,2,2,1,39,-1,63,124,-1,14,63,-1,151,14,-1,35,151,-1,0,35,-1,17,0,1
1900,2,1,2,29,0,80,1248,0,80,946,0,80,977,0,60,1038,0,60,1083,0,60,1128,0
3200,2,2,2,34,1,0,116,2,50,58,-1,50,50,-1,101,50,-1,0,101,0,31,50,0
11900,2,2,1,53,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,-2,0,0,1
11300,1,2,1,32,-1,0,26,3,0,26,2,19,13,-1,99,19,-1,4,99,-1,13,-4,0
2000,1,3,1,49,0,49,519,0,63,559,0,51,613,0,23,641,0,24,653,0,24,667,0
